년월일,시,가로명,링크명,속도
2024-04-10,09,익산포항고속도로,익산포항고속도로_구간,37.8
2024-04-10,10,익산포항고속도로,익산포항고속도로_구간,41.3
2024-04-10,11,익산포항고속도로,익산포항고속도로_구간,42.2
2024-04-10,12,익산포항고속도로,익산포항고속도로_구간,37.6
2024-04-10,13,익산포항고속도로,익산포항고속도로_구간,39.5
2024-04-10,14,익산포항고속도로,익산포항고속도로_구간,41.0
2024-04-10,15,익산포항고속도로,익산포항고속도로_구간,41.0
2024-04-10,16,익산포항고속도로,익산포항고속도로_구간,34.3
2024-04-10,17,익산포항고속도로,익산포항고속도로_구간,28.8
2024-04-10,18,익산포항고속도로,익산포항고속도로_구간,28.8
2024-04-10,19,익산포항고속도로,익산포항고속도로_구간,37.6
2024-04-10,20,익산포항고속도로,익산포항고속도로_구간,44.2
2024-04-10,21,익산포항고속도로,익산포항고속도로_구간,52.4
2024-04-10,22,익산포항고속도로,익산포항고속도로_구간,48.5
2024-04-10,23,익산포항고속도로,익산포항고속도로_구간,55.6
2024-04-10,00,서재로,서재로_구간,48.3
2024-04-10,01,서재로,서재로_구간,47.7
2024-04-10,02,서재로,서재로_구간,46.2
2024-04-10,03,서재로,서재로_구간,45.8
2024-04-10,04,서재로,서재로_구간,43.7
2024-04-10,05,서재로,서재로_구간,44.6
2024-04-10,06,서재로,서재로_구간,37.2
2024-04-10,07,서재로,서재로_구간,30.0
2024-04-10,08,서재로,서재로_구간,20.8
2024-04-10,09,서재로,서재로_구간,29.9
2024-04-10,10,서재로,서재로_구간,32.1
2024-04-10,11,서재로,서재로_구간,36.8
2024-04-10,12,서재로,서재로_구간,35.6
2024-04-10,13,서재로,서재로_구간,34.9
2024-04-10,14,서재로,서재로_구간,35.6
2024-04-10,15,서재로,서재로_구간,32.0
2024-04-10,16,서재로,서재로_구간,29.6
2024-04-10,17,서재로,서재로_구간,19.1
2024-04-10,18,서재로,서재로_구간,23.4
2024-04-10,19,서재로,서재로_구간,32.4
2024-04-10,20,서재로,서재로_구간,40.4
2024-04-10,21,서재로,서재로_구간,47.1
2024-04-10,22,서재로,서재로_구간,43.9
2024-04-10,23,서재로,서재로_구간,49.6
2024-04-10,00,동촌로,동촌로_구간,48.4
2024-04-10,01,동촌로,동촌로_구간,46.7
2024-04-10,02,동촌로,동촌로_구간,46.8
2024-04-10,03,동촌로,동촌로_구간,45.1
2024-04-10,04,동촌로,동촌로_구간,44.2
2024-04-10,05,동촌로,동촌로_구간,41.3
2024-04-10,06,동촌로,동촌로_구간,35.5
2024-04-10,07,동촌로,동촌로_구간,25.2
2024-04-10,08,동촌로,동촌로_구간,23.2
2024-04-10,09,동촌로,동촌로_구간,29.5
2024-04-10,10,동촌로,동촌로_구간,32.9
2024-04-10,11,동촌로,동촌로_구간,36.0
2024-04-10,12,동촌로,동촌로_구간,34.4
2024-04-10,13,동촌로,동촌로_구간,35.3
2024-04-10,14,동촌로,동촌로_구간,34.8
2024-04-10,15,동촌로,동촌로_구간,36.2
2024-04-10,16,동촌로,동촌로_구간,32.8
2024-04-10,17,동촌로,동촌로_구간,22.9
2024-04-10,18,동촌로,동촌로_구간,26.8
2024-04-10,19,동촌로,동촌로_구간,34.2
2024-04-10,20,동촌로,동촌로_구간,40.0
2024-04-10,21,동촌로,동촌로_구간,43.1
2024-04-10,22,동촌로,동촌로_구간,46.1
2024-04-10,23,동촌로,동촌로_구간,47.9
2024-04-10,00,팔공로,팔공로_구간,46.0
2024-04-10,01,팔공로,팔공로_구간,48.3
2024-04-10,02,팔공로,팔공로_구간,43.6
2024-04-10,03,팔공로,팔공로_구간,43.6
2024-04-10,04,팔공로,팔공로_구간,46.3
2024-04-10,05,팔공로,팔공로_구간,43.5
2024-04-10,06,팔공로,팔공로_구간,40.7
2024-04-10,07,팔공로,팔공로_구간,27.5
2024-04-10,08,팔공로,팔공로_구간,19.9
2024-04-10,09,팔공로,팔공로_구간,29.6
2024-04-10,10,팔공로,팔공로_구간,34.2
2024-04-10,11,팔공로,팔공로_구간,36.1
2024-04-10,12,팔공로,팔공로_구간,35.0
2024-04-10,13,팔공로,팔공로_구간,34.3
2024-04-10,14,팔공로,팔공로_구간,36.6
2024-04-10,15,팔공로,팔공로_구간,32.2
2024-04-10,16,팔공로,팔공로_구간,30.8
2024-04-10,17,팔공로,팔공로_구간,22.0
2024-04-10,18,팔공로,팔공로_구간,23.7
2024-04-10,19,팔공로,팔공로_구간,31.6
2024-04-10,20,팔공로,팔공로_구간,37.7
2024-04-10,21,팔공로,팔공로_구간,41.5
2024-04-10,22,팔공로,팔공로_구간,48.2
2024-04-10,23,팔공로,팔공로_구간,46.8
2024-04-10,00,용학로,용학로_구간,47.6
2024-04-10,01,용학로,용학로_구간,43.2
2024-04-10,02,용학로,용학로_구간,44.4
2024-04-10,03,용학로,용학로_구간,44.5
2024-04-10,04,용학로,용학로_구간,42.8
2024-04-10,05,용학로,용학로_구간,44.5
2024-04-10,06,용학로,용학로_구간,37.7
2024-04-10,07,용학로,용학로_구간,30.3
2024-04-10,08,용학로,용학로_구간,22.1
2024-04-10,09,용학로,용학로_구간,30.1
2024-04-10,10,용학로,용학로_구간,33.8
2024-04-10,11,용학로,용학로_구간,36.0
2024-04-10,12,용학로,용학로_구간,36.1
2024-04-10,13,용학로,용학로_구간,30.8
2024-04-10,14,용학로,용학로_구간,32.4
2024-04-10,15,용학로,용학로_구간,33.0
2024-04-10,16,용학로,용학로_구간,30.0
2024-04-10,17,용학로,용학로_구간,23.2
2024-04-10,18,용학로,용학로_구간,25.9
2024-04-10,19,용학로,용학로_구간,31.3
2024-04-10,20,용학로,용학로_구간,39.8
2024-04-10,21,용학로,용학로_구간,43.9
2024-04-10,22,용학로,용학로_구간,45.3
2024-04-10,23,용학로,용학로_구간,48.7
2024-04-10,00,혁신대로,혁신대로_구간,48.5
2024-04-10,01,혁신대로,혁신대로_구간,46.0
2024-04-10,02,혁신대로,혁신대로_구간,47.3
2024-04-10,03,혁신대로,혁신대로_구간,45.2
2024-04-10,04,혁신대로,혁신대로_구간,44.0
2024-04-10,05,혁신대로,혁신대로_구간,44.7
2024-04-10,06,혁신대로,혁신대로_구간,33.6
2024-04-10,07,혁신대로,혁신대로_구간,25.4
2024-04-10,08,혁신대로,혁신대로_구간,19.9
2024-04-10,09,혁신대로,혁신대로_구간,29.3
2024-04-10,10,혁신대로,혁신대로_구간,33.5
2024-04-10,11,혁신대로,혁신대로_구간,33.3
2024-04-10,12,혁신대로,혁신대로_구간,31.2
2024-04-10,13,혁신대로,혁신대로_구간,33.5
2024-04-10,14,혁신대로,혁신대로_구간,40.4
2024-04-10,15,혁신대로,혁신대로_구간,37.2
2024-04-10,16,혁신대로,혁신대로_구간,29.3
2024-04-10,17,혁신대로,혁신대로_구간,21.3
2024-04-10,18,혁신대로,혁신대로_구간,22.9
2024-04-10,19,혁신대로,혁신대로_구간,28.6
2024-04-10,20,혁신대로,혁신대로_구간,37.8
2024-04-10,21,혁신대로,혁신대로_구간,40.2
2024-04-10,22,혁신대로,혁신대로_구간,44.8
2024-04-10,23,혁신대로,혁신대로_구간,44.1
2024-04-10,00,태평로,태평로_구간,46.6
2024-04-10,01,태평로,태평로_구간,47.3
2024-04-10,02,태평로,태평로_구간,46.7
2024-04-10,03,태평로,태평로_구간,45.8
2024-04-10,04,태평로,태평로_구간,41.6
2024-04-10,05,태평로,태평로_구간,43.5
2024-04-10,06,태평로,태평로_구간,36.6
2024-04-10,07,태평로,태평로_구간,29.1
2024-04-10,08,태평로,태평로_구간,22.0
2024-04-10,09,태평로,태평로_구간,27.5
2024-04-10,10,태평로,태평로_구간,33.4
2024-04-10,11,태평로,태평로_구간,36.7
2024-04-10,12,태평로,태평로_구간,34.1
2024-04-10,13,태평로,태평로_구간,34.7
2024-04-10,14,태평로,태평로_구간,38.8
2024-04-10,15,태평로,태평로_구간,35.8
2024-04-10,16,태평로,태평로_구간,29.5
2024-04-10,17,태평로,태평로_구간,23.4
2024-04-10,18,태평로,태평로_구간,28.5
2024-04-10,19,태평로,태평로_구간,35.5
2024-04-10,20,태평로,태평로_구간,35.8
2024-04-10,21,태평로,태평로_구간,40.3
2024-04-10,22,태평로,태평로_구간,47.7
2024-04-10,23,태평로,태평로_구간,45.1
2024-04-10,00,와룡로,와룡로_구간,45.6
2024-04-10,01,와룡로,와룡로_구간,46.1
2024-04-10,02,와룡로,와룡로_구간,46.8
2024-04-10,03,와룡로,와룡로_구간,44.8
2024-04-10,04,와룡로,와룡로_구간,42.8
2024-04-10,05,와룡로,와룡로_구간,40.8
2024-04-10,06,와룡로,와룡로_구간,36.7
2024-04-10,07,와룡로,와룡로_구간,26.4
2024-04-10,08,와룡로,와룡로_구간,26.1
2024-04-10,09,와룡로,와룡로_구간,30.5
2024-04-10,10,와룡로,와룡로_구간,35.6
2024-04-10,11,와룡로,와룡로_구간,35.1
2024-04-10,12,와룡로,와룡로_구간,32.7
2024-04-10,13,와룡로,와룡로_구간,33.7
2024-04-10,14,와룡로,와룡로_구간,31.2
2024-04-10,15,와룡로,와룡로_구간,31.5
2024-04-10,16,와룡로,와룡로_구간,26.7
2024-04-10,17,와룡로,와룡로_구간,18.0
2024-04-10,18,와룡로,와룡로_구간,22.8
2024-04-10,19,와룡로,와룡로_구간,34.4
2024-04-10,20,와룡로,와룡로_구간,37.9
2024-04-10,21,와룡로,와룡로_구간,44.3
2024-04-10,22,와룡로,와룡로_구간,45.7
2024-04-10,23,와룡로,와룡로_구간,48.4
2024-04-10,00,들안로,들안로_구간,46.4
2024-04-10,01,들안로,들안로_구간,47.9
2024-04-10,02,들안로,들안로_구간,47.3
2024-04-10,03,들안로,들안로_구간,44.0
2024-04-10,04,들안로,들안로_구간,45.0
2024-04-10,05,들안로,들안로_구간,43.0
2024-04-10,06,들안로,들안로_구간,37.0
2024-04-10,07,들안로,들안로_구간,26.0
2024-04-10,08,들안로,들안로_구간,19.9
2024-04-10,09,들안로,들안로_구간,30.2
2024-04-10,10,들안로,들안로_구간,34.6
2024-04-10,11,들안로,들안로_구간,34.6
2024-04-10,12,들안로,들안로_구간,33.0
2024-04-10,13,들안로,들안로_구간,36.0
2024-04-10,14,들안로,들안로_구간,37.1
2024-04-10,15,들안로,들안로_구간,36.8
2024-04-10,16,들안로,들안로_구간,32.3
2024-04-10,17,들안로,들안로_구간,20.2
2024-04-10,18,들안로,들안로_구간,28.0
2024-04-10,19,들안로,들안로_구간,31.0
2024-04-10,20,들안로,들안로_구간,39.9
2024-04-10,21,들안로,들안로_구간,42.1
2024-04-10,22,들안로,들안로_구간,44.3
2024-04-10,23,들안로,들안로_구간,43.7
2024-04-10,00,국가산단북로,국가산단북로_구간,47.7
2024-04-10,01,국가산단북로,국가산단북로_구간,44.2
2024-04-10,02,국가산단북로,국가산단북로_구간,47.7
2024-04-10,03,국가산단북로,국가산단북로_구간,47.7
2024-04-10,04,국가산단북로,국가산단북로_구간,42.6
2024-04-10,05,국가산단북로,국가산단북로_구간,42.5
2024-04-10,06,국가산단북로,국가산단북로_구간,36.7
2024-04-10,07,국가산단북로,국가산단북로_구간,26.9
2024-04-10,08,국가산단북로,국가산단북로_구간,23.4
2024-04-10,09,국가산단북로,국가산단북로_구간,29.9
2024-04-10,10,국가산단북로,국가산단북로_구간,37.1
2024-04-10,11,국가산단북로,국가산단북로_구간,35.1
2024-04-10,12,국가산단북로,국가산단북로_구간,34.8
2024-04-10,13,국가산단북로,국가산단북로_구간,35.2
2024-04-10,14,국가산단북로,국가산단북로_구간,37.4
2024-04-10,15,국가산단북로,국가산단북로_구간,33.2
2024-04-10,16,국가산단북로,국가산단북로_구간,29.9
2024-04-10,17,국가산단북로,국가산단북로_구간,21.8
2024-04-10,18,국가산단북로,국가산단북로_구간,23.5
2024-04-10,19,국가산단북로,국가산단북로_구간,33.2
2024-04-10,20,국가산단북로,국가산단북로_구간,39.2
2024-04-10,21,국가산단북로,국가산단북로_구간,43.1
2024-04-10,22,국가산단북로,국가산단북로_구간,47.8
2024-04-10,23,국가산단북로,국가산단북로_구간,49.6
2024-04-10,00,삼국유사로,삼국유사로_구간,47.3
2024-04-10,01,삼국유사로,삼국유사로_구간,47.7
2024-04-10,02,삼국유사로,삼국유사로_구간,44.9
2024-04-10,03,삼국유사로,삼국유사로_구간,45.0
2024-04-10,04,삼국유사로,삼국유사로_구간,42.9
2024-04-10,05,삼국유사로,삼국유사로_구간,44.9
2024-04-10,06,삼국유사로,삼국유사로_구간,38.7
2024-04-10,07,삼국유사로,삼국유사로_구간,27.6
2024-04-10,08,삼국유사로,삼국유사로_구간,24.1
2024-04-10,09,삼국유사로,삼국유사로_구간,26.1
2024-04-10,10,삼국유사로,삼국유사로_구간,30.4
2024-04-10,11,삼국유사로,삼국유사로_구간,37.4
2024-04-10,12,삼국유사로,삼국유사로_구간,33.1
2024-04-10,13,삼국유사로,삼국유사로_구간,35.5
2024-04-10,14,삼국유사로,삼국유사로_구간,33.6
2024-04-10,15,삼국유사로,삼국유사로_구간,34.0
2024-04-10,16,삼국유사로,삼국유사로_구간,33.6
2024-04-10,17,삼국유사로,삼국유사로_구간,23.5
2024-04-10,18,삼국유사로,삼국유사로_구간,25.3
2024-04-10,19,삼국유사로,삼국유사로_구간,31.2
2024-04-10,20,삼국유사로,삼국유사로_구간,37.3
2024-04-10,21,삼국유사로,삼국유사로_구간,38.2
2024-04-10,22,삼국유사로,삼국유사로_구간,45.5
2024-04-10,23,삼국유사로,삼국유사로_구간,48.5
2024-04-10,00,세천로,세천로_구간,45.2
2024-04-10,01,세천로,세천로_구간,45.8
2024-04-10,02,세천로,세천로_구간,43.9
2024-04-10,03,세천로,세천로_구간,43.3
2024-04-10,04,세천로,세천로_구간,44.1
2024-04-10,05,세천로,세천로_구간,38.2
2024-04-10,06,세천로,세천로_구간,39.1
2024-04-10,07,세천로,세천로_구간,29.4
2024-04-10,08,세천로,세천로_구간,21.5
2024-04-10,09,세천로,세천로_구간,25.5
2024-04-10,10,세천로,세천로_구간,32.2
2024-04-10,11,세천로,세천로_구간,38.2
2024-04-10,12,세천로,세천로_구간,28.0
2024-04-10,13,세천로,세천로_구간,34.4
2024-04-10,14,세천로,세천로_구간,33.9
2024-04-10,15,세천로,세천로_구간,35.4
2024-04-10,16,세천로,세천로_구간,28.8
2024-04-10,17,세천로,세천로_구간,22.7
2024-04-10,18,세천로,세천로_구간,26.0
2024-04-10,19,세천로,세천로_구간,35.3
2024-04-10,20,세천로,세천로_구간,37.6
2024-04-10,21,세천로,세천로_구간,42.7
2024-04-10,22,세천로,세천로_구간,42.3
2024-04-10,23,세천로,세천로_구간,49.1
2024-04-10,00,서대구로,서대구로_구간,46.6
2024-04-10,01,서대구로,서대구로_구간,46.0
2024-04-10,02,서대구로,서대구로_구간,46.0
2024-04-10,03,서대구로,서대구로_구간,42.2
2024-04-10,04,서대구로,서대구로_구간,44.4
2024-04-10,05,서대구로,서대구로_구간,43.7
2024-04-10,06,서대구로,서대구로_구간,38.5
2024-04-10,07,서대구로,서대구로_구간,25.1
2024-04-10,08,서대구로,서대구로_구간,21.8
2024-04-10,09,서대구로,서대구로_구간,31.3
2024-04-10,10,서대구로,서대구로_구간,30.6
2024-04-10,11,서대구로,서대구로_구간,34.1
2024-04-10,12,서대구로,서대구로_구간,34.6
2024-04-10,13,서대구로,서대구로_구간,35.5
2024-04-10,14,서대구로,서대구로_구간,36.7
2024-04-10,15,서대구로,서대구로_구간,37.3
2024-04-10,16,서대구로,서대구로_구간,30.8
2024-04-10,17,서대구로,서대구로_구간,23.2
2024-04-10,18,서대구로,서대구로_구간,29.9
2024-04-10,19,서대구로,서대구로_구간,31.6
2024-04-10,20,서대구로,서대구로_구간,36.6
2024-04-10,21,서대구로,서대구로_구간,42.8
2024-04-10,22,서대구로,서대구로_구간,45.8
2024-04-10,23,서대구로,서대구로_구간,46.1
2024-04-10,00,침산남로,침산남로_구간,46.1
2024-04-10,01,침산남로,침산남로_구간,51.2
2024-04-10,02,침산남로,침산남로_구간,46.6
2024-04-10,03,침산남로,침산남로_구간,43.7
2024-04-10,04,침산남로,침산남로_구간,45.6
2024-04-10,05,침산남로,침산남로_구간,41.8
2024-04-10,06,침산남로,침산남로_구간,37.5
2024-04-10,07,침산남로,침산남로_구간,29.0
2024-04-10,08,침산남로,침산남로_구간,19.7
2024-04-10,09,침산남로,침산남로_구간,30.6
2024-04-10,10,침산남로,침산남로_구간,37.4
2024-04-10,11,침산남로,침산남로_구간,36.8
2024-04-10,12,침산남로,침산남로_구간,32.3
2024-04-10,13,침산남로,침산남로_구간,34.1
2024-04-10,14,침산남로,침산남로_구간,35.3
2024-04-10,15,침산남로,침산남로_구간,33.5
2024-04-10,16,침산남로,침산남로_구간,29.3
2024-04-10,17,침산남로,침산남로_구간,23.6
2024-04-10,18,침산남로,침산남로_구간,21.9
2024-04-10,19,침산남로,침산남로_구간,33.6
2024-04-10,20,침산남로,침산남로_구간,37.3
2024-04-10,21,침산남로,침산남로_구간,42.7
2024-04-10,22,침산남로,침산남로_구간,43.0
2024-04-10,23,침산남로,침산남로_구간,49.4
2024-04-10,00,청호로,청호로_구간,50.2
2024-04-10,01,청호로,청호로_구간,48.7
2024-04-10,02,청호로,청호로_구간,43.3
2024-04-10,03,청호로,청호로_구간,46.5
2024-04-10,04,청호로,청호로_구간,44.7
2024-04-10,05,청호로,청호로_구간,39.1
2024-04-10,06,청호로,청호로_구간,38.0
2024-04-10,07,청호로,청호로_구간,28.7
2024-04-10,08,청호로,청호로_구간,23.0
2024-04-10,09,청호로,청호로_구간,30.3
2024-04-10,10,청호로,청호로_구간,34.5
2024-04-10,11,청호로,청호로_구간,38.7
2024-04-10,12,청호로,청호로_구간,35.2
2024-04-10,13,청호로,청호로_구간,29.8
2024-04-10,14,청호로,청호로_구간,35.4
2024-04-10,15,청호로,청호로_구간,33.7
2024-04-10,16,청호로,청호로_구간,26.8
2024-04-10,17,청호로,청호로_구간,22.2
2024-04-10,18,청호로,청호로_구간,27.2
2024-04-10,19,청호로,청호로_구간,30.0
2024-04-10,20,청호로,청호로_구간,38.6
2024-04-10,21,청호로,청호로_구간,40.4
2024-04-10,22,청호로,청호로_구간,43.8
2024-04-10,23,청호로,청호로_구간,49.7
2024-04-10,00,알파시티1로,알파시티1로_구간,47.0
2024-04-10,01,알파시티1로,알파시티1로_구간,47.8
2024-04-10,02,알파시티1로,알파시티1로_구간,42.6
2024-04-10,03,알파시티1로,알파시티1로_구간,48.4
2024-04-10,04,알파시티1로,알파시티1로_구간,45.1
2024-04-10,05,알파시티1로,알파시티1로_구간,41.7
2024-04-10,06,알파시티1로,알파시티1로_구간,39.0
2024-04-10,07,알파시티1로,알파시티1로_구간,25.5
2024-04-10,08,알파시티1로,알파시티1로_구간,24.1
2024-04-10,09,알파시티1로,알파시티1로_구간,29.4
2024-04-10,10,알파시티1로,알파시티1로_구간,33.6
2024-04-10,11,알파시티1로,알파시티1로_구간,35.1
2024-04-10,12,알파시티1로,알파시티1로_구간,32.0
2024-04-10,13,알파시티1로,알파시티1로_구간,36.3
2024-04-10,14,알파시티1로,알파시티1로_구간,36.5
2024-04-10,15,알파시티1로,알파시티1로_구간,35.2
2024-04-10,16,알파시티1로,알파시티1로_구간,30.0
2024-04-10,17,알파시티1로,알파시티1로_구간,22.9
2024-04-10,18,알파시티1로,알파시티1로_구간,24.2
2024-04-10,19,알파시티1로,알파시티1로_구간,36.0
2024-04-10,20,알파시티1로,알파시티1로_구간,35.2
2024-04-10,21,알파시티1로,알파시티1로_구간,44.3
2024-04-10,22,알파시티1로,알파시티1로_구간,47.5
2024-04-10,23,알파시티1로,알파시티1로_구간,45.5
2024-04-10,00,논공로,논공로_구간,52.0
2024-04-10,01,논공로,논공로_구간,48.8
2024-04-10,02,논공로,논공로_구간,47.7
2024-04-10,03,논공로,논공로_구간,45.1
2024-04-10,04,논공로,논공로_구간,43.6
2024-04-10,05,논공로,논공로_구간,41.6
2024-04-10,06,논공로,논공로_구간,38.7
2024-04-10,07,논공로,논공로_구간,30.5
2024-04-10,08,논공로,논공로_구간,22.3
2024-04-10,09,논공로,논공로_구간,28.4
2024-04-10,10,논공로,논공로_구간,35.5
2024-04-10,11,논공로,논공로_구간,37.7
2024-04-10,12,논공로,논공로_구간,34.2
2024-04-10,13,논공로,논공로_구간,36.3
2024-04-10,14,논공로,논공로_구간,35.5
2024-04-10,15,논공로,논공로_구간,32.3
2024-04-10,16,논공로,논공로_구간,28.4
2024-04-10,17,논공로,논공로_구간,19.1
2024-04-10,18,논공로,논공로_구간,25.4
2024-04-10,19,논공로,논공로_구간,31.8
2024-04-10,20,논공로,논공로_구간,37.2
2024-04-10,21,논공로,논공로_구간,36.7
2024-04-10,22,논공로,논공로_구간,42.8
2024-04-10,23,논공로,논공로_구간,49.0
2024-04-13,00,달구벌대로,달구벌대로_구간,44.8
2024-04-13,01,달구벌대로,달구벌대로_구간,45.6
2024-04-13,02,달구벌대로,달구벌대로_구간,41.5
2024-04-13,03,달구벌대로,달구벌대로_구간,45.6
2024-04-13,04,달구벌대로,달구벌대로_구간,41.7
2024-04-13,05,달구벌대로,달구벌대로_구간,41.5
2024-04-13,06,달구벌대로,달구벌대로_구간,44.2
2024-04-13,07,달구벌대로,달구벌대로_구간,40.7
2024-04-13,08,달구벌대로,달구벌대로_구간,35.4
2024-04-13,09,달구벌대로,달구벌대로_구간,32.9
2024-04-13,10,달구벌대로,달구벌대로_구간,31.4
2024-04-13,11,달구벌대로,달구벌대로_구간,30.9
2024-04-13,12,달구벌대로,달구벌대로_구간,27.8
2024-04-13,13,달구벌대로,달구벌대로_구간,25.3
2024-04-13,14,달구벌대로,달구벌대로_구간,26.6
2024-04-13,15,달구벌대로,달구벌대로_구간,25.8
2024-04-13,16,달구벌대로,달구벌대로_구간,33.1
2024-04-13,17,달구벌대로,달구벌대로_구간,31.2
2024-04-13,18,달구벌대로,달구벌대로_구간,35.2
2024-04-13,19,달구벌대로,달구벌대로_구간,34.6
2024-04-13,20,달구벌대로,달구벌대로_구간,39.7
2024-04-13,21,달구벌대로,달구벌대로_구간,39.7
2024-04-13,22,달구벌대로,달구벌대로_구간,42.5
2024-04-13,23,달구벌대로,달구벌대로_구간,45.8
2024-04-13,00,비슬로,비슬로_구간,51.8
2024-04-13,01,비슬로,비슬로_구간,49.1
2024-04-13,02,비슬로,비슬로_구간,45.7
2024-04-13,03,비슬로,비슬로_구간,44.6
2024-04-13,04,비슬로,비슬로_구간,43.4
2024-04-13,05,비슬로,비슬로_구간,41.8
2024-04-13,06,비슬로,비슬로_구간,44.2
2024-04-13,07,비슬로,비슬로_구간,44.0
2024-04-13,08,비슬로,비슬로_구간,40.0
2024-04-13,09,비슬로,비슬로_구간,33.9
2024-04-13,10,비슬로,비슬로_구간,35.7
2024-04-13,11,비슬로,비슬로_구간,33.7
2024-04-13,12,비슬로,비슬로_구간,35.8
2024-04-13,13,비슬로,비슬로_구간,27.4
2024-04-13,14,비슬로,비슬로_구간,27.3
2024-04-13,15,비슬로,비슬로_구간,33.1
2024-04-13,16,비슬로,비슬로_구간,33.8
2024-04-13,17,비슬로,비슬로_구간,36.0
2024-04-13,18,비슬로,비슬로_구간,36.2
2024-04-13,19,비슬로,비슬로_구간,38.6
2024-04-13,20,비슬로,비슬로_구간,43.4
2024-04-13,21,비슬로,비슬로_구간,43.5
2024-04-13,22,비슬로,비슬로_구간,49.6
2024-04-13,23,비슬로,비슬로_구간,46.5
2024-04-13,00,신천대로,신천대로_구간,50.6
2024-04-13,01,신천대로,신천대로_구간,49.3
2024-04-13,02,신천대로,신천대로_구간,46.9
2024-04-13,03,신천대로,신천대로_구간,47.0
2024-04-13,04,신천대로,신천대로_구간,44.9
2024-04-13,05,신천대로,신천대로_구간,43.1
2024-04-13,06,신천대로,신천대로_구간,43.4
2024-04-13,07,신천대로,신천대로_구간,40.0
2024-04-13,08,신천대로,신천대로_구간,40.6
2024-04-13,09,신천대로,신천대로_구간,35.9
2024-04-13,10,신천대로,신천대로_구간,37.3
2024-04-13,11,신천대로,신천대로_구간,31.9
2024-04-13,12,신천대로,신천대로_구간,31.0
2024-04-13,13,신천대로,신천대로_구간,28.9
2024-04-13,14,신천대로,신천대로_구간,30.4
2024-04-13,15,신천대로,신천대로_구간,30.6
2024-04-13,16,신천대로,신천대로_구간,32.6
2024-04-13,17,신천대로,신천대로_구간,35.9
2024-04-13,18,신천대로,신천대로_구간,32.2
2024-04-13,19,신천대로,신천대로_구간,37.9
2024-04-13,20,신천대로,신천대로_구간,45.6
2024-04-13,21,신천대로,신천대로_구간,45.2
2024-04-13,22,신천대로,신천대로_구간,48.1
2024-04-13,23,신천대로,신천대로_구간,50.0
2024-04-13,00,경북대로,경북대로_구간,51.6
2024-04-13,01,경북대로,경북대로_구간,45.4
2024-04-13,02,경북대로,경북대로_구간,45.0
2024-04-13,03,경북대로,경북대로_구간,47.4
2024-04-13,04,경북대로,경북대로_구간,44.7
2024-04-13,05,경북대로,경북대로_구간,47.4
2024-04-13,06,경북대로,경북대로_구간,43.4
2024-04-13,07,경북대로,경북대로_구간,38.5
2024-04-13,08,경북대로,경북대로_구간,37.7
2024-04-13,09,경북대로,경북대로_구간,33.1
2024-04-13,10,경북대로,경북대로_구간,35.6
2024-04-13,11,경북대로,경북대로_구간,33.7
2024-04-13,12,경북대로,경북대로_구간,31.2
2024-04-13,13,경북대로,경북대로_구간,31.9
2024-04-13,14,경북대로,경북대로_구간,30.2
2024-04-13,15,경북대로,경북대로_구간,29.7
2024-04-13,16,경북대로,경북대로_구간,29.2
2024-04-13,17,경북대로,경북대로_구간,36.1
2024-04-13,18,경북대로,경북대로_구간,37.0
2024-04-13,19,경북대로,경북대로_구간,38.6
2024-04-13,20,경북대로,경북대로_구간,43.8
2024-04-13,21,경북대로,경북대로_구간,42.9
2024-04-13,22,경북대로,경북대로_구간,51.6
2024-04-13,23,경북대로,경북대로_구간,47.3
2024-04-13,00,신천동로,신천동로_구간,51.3
2024-04-13,01,신천동로,신천동로_구간,46.0
2024-04-13,02,신천동로,신천동로_구간,46.3
2024-04-13,03,신천동로,신천동로_구간,49.7
2024-04-13,04,신천동로,신천동로_구간,45.5
2024-04-13,05,신천동로,신천동로_구간,46.5
2024-04-13,06,신천동로,신천동로_구간,44.4
2024-04-13,07,신천동로,신천동로_구간,41.8
2024-04-13,08,신천동로,신천동로_구간,42.5
2024-04-13,09,신천동로,신천동로_구간,37.6
2024-04-13,10,신천동로,신천동로_구간,32.8
2024-04-13,11,신천동로,신천동로_구간,32.6
2024-04-13,12,신천동로,신천동로_구간,33.0
2024-04-13,13,신천동로,신천동로_구간,30.7
2024-04-13,14,신천동로,신천동로_구간,25.2
2024-04-13,15,신천동로,신천동로_구간,28.7
2024-04-13,16,신천동로,신천동로_구간,32.0
2024-04-13,17,신천동로,신천동로_구간,34.3
2024-04-13,18,신천동로,신천동로_구간,33.5
2024-04-13,19,신천동로,신천동로_구간,36.9
2024-04-13,20,신천동로,신천동로_구간,40.7
2024-04-13,21,신천동로,신천동로_구간,46.4
2024-04-13,22,신천동로,신천동로_구간,49.5
2024-04-13,23,신천동로,신천동로_구간,48.7
2024-04-13,00,국채보상로,국채보상로_구간,45.3
2024-04-13,01,국채보상로,국채보상로_구간,45.3
2024-04-13,02,국채보상로,국채보상로_구간,42.5
2024-04-13,03,국채보상로,국채보상로_구간,40.9
2024-04-13,04,국채보상로,국채보상로_구간,40.3
2024-04-13,05,국채보상로,국채보상로_구간,39.9
2024-04-13,06,국채보상로,국채보상로_구간,37.9
2024-04-13,07,국채보상로,국채보상로_구간,38.3
2024-04-13,08,국채보상로,국채보상로_구간,37.3
